readlabel	chrom	strand	startcoord	status	haplotype
53d347e064fa49cc	chrEXPLORE	+	1729168,1729378,1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416	0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0	H2
bfa5612a75fa4dc4	chrEXPLORE	+	1729168,1729378,1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416,1732662,1732767	1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1	noH
1945faa0271845b9	chrEXPLORE	+	1732416,1732662,1732767	1,1,1	H1
fadbddd0f7fd4744	chrEXPLORE	+	1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020	1,1,1,1,1,1,1,1,1,1,1,1	H1
ccbb0c277c914c18	chrEXPLORE	+	1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275	1,1,1,1,1,1,1,1	H1
e8c9461998f648e0	chrEXPLORE	+	1729378,1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384	0,0,1,0,0,0,0,0,1,0	noH
335a1a5a36694dd0	chrEXPLORE	+	1731812,1732020,1732124,1732275,1732416	0,0,0,0,0	H2
9f3a1e16c79544cd	chrEXPLORE	+	1730022,1730105,1730143,1730303	0,0,0,0	H2
d624045505934461	chrEXPLORE	+	1731666,1731812,1732020,1732124,1732275,1732416	0,0,0,1,0,0	noH
851bfa4bc47a4647	chrEXPLORE	+	1731666,1731812,1732020	0,0,0	H2
f0ccf446d8844d71	chrEXPLORE	+	1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416	0,1,0,0,0,1,0,0,1,1,1,1,0,0	H1
91fed20f603946f2	chrEXPLORE	+	1729378,1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416,1732662,1732767	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1	noH
c613c58f75ab4a82	chrEXPLORE	+	1731812,1732020,1732124	0,0,0	H2
7c49bdd24ff84ef6	chrEXPLORE	+	1732124,1732275,1732416,1732662,1732767,1732788	0,0,0,0,0,0	H2
1c3e299b93e44c15	chrEXPLORE	+	1732124,1732275,1732416,1732662,1732767,1732788	1,1,1,1,1,1	H1
2d727d2840dc4098	chrEXPLORE	+	1732275,1732416,1732662,1732767	1,1,1,1	H1
84ca41a3c6a74d7b	chrEXPLORE	+	1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416	0,0,0,0,0,0,0,0,0,0	noH
8f36faa242f543cf	chrEXPLORE	+	1730303,1730883,1731028	0,0,0	H2
be435997b54e46da	chrEXPLORE	+	1732020,1732124,1732275,1732416	1,1,1,1	H1
59432d37f3eb47b0	chrEXPLORE	+	1729378,1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416,1732662,1732767	1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0	H2
e3e665e13efb40f6	chrEXPLORE	+	1730303,1730883,1731028,1731384,1731666	1,1,1,0,1	noH
33172fa4dc374ea1	chrEXPLORE	+	1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416	0,0,0,1,1,0,0,1,1,0,1	H2
346eac61d44547fe	chrEXPLORE	+	1729168,1729378,1729512	1,0,0	noH
85e50660385441af	chrEXPLORE	+	1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416,1732662,1732767	0,0,0,0,0,1,0,0,0,0,0,0,1,1	noH
7fb7b3a63d554294	chrEXPLORE	+	1729168,1729378,1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124	0,1,0,1,0,0,1,0,1,0,0,1,0,0,0	H2
8db5d55409e746e7	chrEXPLORE	+	1729665,1730022,1730105	1,1,1	noH
fbdf5a9068ec4c1d	chrEXPLORE	+	1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416	0,0,0,0,1,1,1,1,0,0,0	noH
213aefcef6f743ee	chrEXPLORE	+	1729168,1729378,1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020	1,1,0,1,1,1,1,1,1,0,1,1,1,1	H1
99b6f6898fc34709	chrEXPLORE	+	1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275,1732416,1732662,1732767,1732788	1,1,1,1,0,1,1,1,1,1,1,1,1	noH
bcb4c600f3c043aa	chrEXPLORE	+	1730022,1730105,1730143,1730303,1730883,1731028,1731384	1,1,1,0,1,0,1	H1
be01f7f334d44229	chrEXPLORE	+	1730105,1730143,1730303,1730883	0,1,0,0	noH
e255922dfa104353	chrEXPLORE	+	1730143,1730303,1730883,1731028	0,0,1,0	H2
83932de0b27b44a9	chrEXPLORE	+	1729512,1729665,1730022,1730105,1730143,1730303,1730883,1731028,1731384,1731666,1731812,1732020,1732124,1732275	1,1,0,0,1,1,1,0,1,1,0,0,1,1	noH
