readlabel	chrom	strand	startcoord	status	haplotype
3d5cfa6703674b7a	chrEXPLORE	+	1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538	0,1,1,0,1,0,0,0,1,0,1,0,1,1	H2
097c54f8e8af49b0	chrEXPLORE	+	1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909	0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1	noH
54321b6a56a941a3	chrEXPLORE	+	1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659	1,1,1,0,1,1,1,0,0,0,0,1,1,1,0	H1
19959a5a4c96490e	chrEXPLORE	+	1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644	0,0,0,0,1,0,0,1,0,0,1,0,1	noH
ead68819cc4841c4	chrEXPLORE	+	1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850	0,1,1,1,0,1,1,1,1,0	noH
cc5980e23eda4a4c	chrEXPLORE	+	1523294,1523522,1523532,1523718,1523850,1523872,1523937	0,0,0,1,0,1,1	noH
7f1ab373d3484757	chrEXPLORE	+	1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937	1,0,0,1,1,1,1,0,1	noH
28bb98462a5f4116	chrEXPLORE	+	1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909	1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1	noH
c476ba8346044c3f	chrEXPLORE	+	1523522,1523532,1523718,1523850,1523872,1523937,1524379	1,1,1,0,1,1,1	H1
3c1ac5d53c5340d3	chrEXPLORE	+	1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872	0,1,0,0,0,1,1,1,1	H1
b7cf25ae23c44702	chrEXPLORE	+	1521419,1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937	1,1,0,0,0,0,1,1,1,0,0,1,1,0	noH
13e8357ba7224135	chrEXPLORE	+	1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909	1,1,1,1,1,1,0,1,0,0,1,0	H1
e4727815b4a04a81	chrEXPLORE	+	1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909,1525151	1,0,0,1,0,1,0,0,0,0,0,0,1,0,0	noH
31459c2c6d84448d	chrEXPLORE	+	1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937	0,0,1,0,1,0,0,1,1,1,0,1,1	H1
b6ae2af37d3043f1	chrEXPLORE	+	1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909,1525151	0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1	H1
60390fe63c034ce9	chrEXPLORE	+	1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379	0,0,1,1,0,1,1,0,1,1,1,1,1	H2
97179b4ecba6498a	chrEXPLORE	+	1521419,1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909	1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1	H1
e0059add50bc4728	chrEXPLORE	+	1523937,1524379,1524538,1524644,1524659,1524909,1525151	0,1,0,0,1,1,0	H2
88f6ff476c364927	chrEXPLORE	+	1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659	1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1	noH
f5a44bb7d4674924	chrEXPLORE	+	1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659	1,0,1,0,1,1,1,1	noH
7154f6451957446d	chrEXPLORE	+	1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909,1525151	1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1	noH
457c9acf3dc64793	chrEXPLORE	+	1521419,1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850	0,1,1,1,1,0,0,1,1,1,1,0	H1
96ed1b3b5a354c93	chrEXPLORE	+	1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937	0,0,1,1,0,0,1,0	H2
25250308019f42ba	chrEXPLORE	+	1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644	0,0,0,0,1,1,0,1,0,0,1,1,0	noH
3efb072e1e964412	chrEXPLORE	+	1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850	1,1,1,0,1,1,0,1,0,1,1	noH
1b60ee48f05b4851	chrEXPLORE	+	1524379,1524538,1524644,1524659,1524909	1,1,1,0,1	H2
067e886354074131	chrEXPLORE	+	1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909,1525151	0,0,1,0,1,1,0,1,0,1,0,0	noH
66c284e4869145c1	chrEXPLORE	+	1523937,1524379,1524538,1524644,1524659,1524909,1525151	0,1,0,1,1,1,1	noH
8f703fc4a8234c3d	chrEXPLORE	+	1521419,1521580,1521669,1521759,1522182,1522192,1523076,1523294,1523522,1523532,1523718,1523850,1523872,1523937,1524379,1524538,1524644,1524659,1524909,1525151	1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1	H2
